Ford,Puma,Sporty compact crossover with EcoBoost agility and modern tech,I3,200 km/h,7.5 seconds,200 HP,28000-36000 €,2025,Made in Romania,Active City Stop,Crossover compact sportif avec moteur EcoBoost et technologie moderne,Crossover sportivo compatto con motore EcoBoost e tecnologia moderna,Crossover compacto deportivo con motor EcoBoost y tecnología moderna,Crossover compacto esportivo com motor EcoBoost e tecnologia moderna,Sportliches Kompakt-Crossover mit EcoBoost-Antrieb und moderner Technik,Système Active City Stop,Sistema Active City Stop,Sistema Active City Stop,Sistema Active City Stop,Active City Stop-System
Ford,Kuga,Midsize SUV with hybrid and plug-in hybrid powertrains,I4 Hybrid,200 km/h,8.4 seconds,225 HP,34000-44000 €,2025,Made in Romania,Active Park Assist,SUV intermédiaire hybride ou hybride rechargeable,SUV medio con propulsioni ibride e plug-in,SUV mediano con versiones híbridas y plug-in híbridas,SUV médio com opções híbridas e híbridas plug-in,Mittelgroßes SUV mit Hybrid- und Plug-in-Hybrid-Antrieben,Assistance active au stationnement (Active Park Assist),Parcheggio assistito Active Park Assist,Asistencia activa de estacionamiento (Active Park Assist),Assistência de estacionamento automática (Active Park Assist),Aktive Parkhilfe (Active Park Assist)
Ford,GT,High-performance supercar with advanced aerodynamics and racing heritage,V6 TwinTurbo,347 km/h,3.0 seconds,660 HP,500000-600000 USD,2025,Made in USA,Carbon fiber monocoque chassis,Supercar haute performance à aérodynamique avancée et héritage de course,Supercar ad alte prestazioni con aerodinamica avanzata e eredità racing,Superdeportivo de altas prestaciones con aerodinámica avanzada y herencia de competición,Supercarro de alto desempenho com aerodinâmica avançada e herança de corrida,Hochleistungs-Supersportwagen mit fortschrittlicher Aerodynamik und Rennsport-Herkunft,Châssis monocoque en fibre de carbone,Telaio monoscocca in fibra di carbonio,Chasis monocasco de fibra de carbono,Chassi monocoque de fibra de carbono,Monocoque-Chassis aus Kohlefaser
Ford,EcoSport,Compact SUV offering practicality and urban-friendly dimensions,I4,180 km/h,11.0 seconds,109 HP,20000-25000 €,2025,Made in Romania,SYNC 3 infotainment,SUV compact pratique et adapté à la ville,SUV compatto pratico e adatto alla città,SUV compacto práctico y urbano,SUV compacto prático e urbano,"Kompaktes SUV, das Alltagstauglichkeit und urbane Handlichkeit bietet",Infodivertissement SYNC 3,Infotainment SYNC 3,Infoentretenimiento SYNC 3,Sistema de infoentretenimento SYNC 3,SYNC 3-Infotainmentsystem
Ford,Fiesta,Popular compact hatchback known for its efficiency and agility,I3,200 km/h,6.5 seconds,200 HP,22000-28000 €,2025,Made in Germany,1.5L EcoBoost engine,"Berline compacte populaire, réputée pour son agilité et son efficacité",Hatchback compatta popolare per agilità ed efficienza,Hatchback compacto popular conocido por su eficiencia y agilidad,Hatchback compacto popular conhecido por eficiência e agilidade,"Beliebter Kompakt-Hatchback, bekannt für Effizienz und Agilität",Moteur 1.5L EcoBoost,Motore 1.5L EcoBoost,Motor 1.5L EcoBoost,Motor 1.5L EcoBoost,1.5L EcoBoost-Motor
Ford,Transit Custom,Versatile mid-size van with multiple powertrain options,I4 Diesel,175 km/h,12.1 seconds,150 HP,35000-45000 €,2025,Made in Turkey,"Ford SYNC 4 with 13"" touchscreen",Fourgon intermédiaire polyvalent avec plusieurs motorisations,Furgone medio versatile con diverse opzioni di motore,Furgoneta mediana versátil con múltiples opciones de tren motriz,Van média versátil com múltiplas opções de trem de força,Vielseitiger Mittelklasse-Transporter mit mehreren Antriebsoptionen,Ford SYNC 4 avec écran tactile 13 pouces,"Ford SYNC 4 con schermo da 13""",Ford SYNC 4 con pantalla de 13 pulgadas,"Ford SYNC 4 com tela de 13""","Ford SYNC 4 mit 13""-Touchscreen"
Ford,Transit Courier,Compact van designed for urban deliveries and efficiency,I3,180 km/h,11.0 seconds,125 HP,20000-25000 €,2025,Made in Romania,Advanced driver assistance systems,Petit fourgon urbain conçu pour les livraisons et l’économie d’énergie,Furgone urbano compatto per consegne efficienti,Furgoneta compacta urbana diseñada para entregas eficientes,Van urbana compacta projetada para entregas eficientes,"Kompakter Stadttransporter, der auf effiziente Lieferungen ausgelegt ist",Systèmes avancés d’aide à la conduite,Sistemi avanzati di assistenza alla guida,Sistemas avanzados de asistencia al conductor,Sistemas avançados de assistência ao motorista,Erweiterte Fahrerassistenzsysteme
Ford,Tourneo Connect,Multi-purpose vehicle offering flexibility and comfort,I4 Diesel,175 km/h,11.4 seconds,122 HP,30000-40000 €,2025,Made in Germany,Seven-seat configuration,Véhicule multi-usage combinant confort et flexibilité,Veicolo multifunzione con comfort e flessibilità,Vehículo multipropósito que combina comodidad y flexibilidad,Veículo multifuncional que combina conforto e flexibilidade,"Mehrzweckfahrzeug, das Komfort und Flexibilität vereint",Configuration à sept places,Configurazione a sette posti,Configuración de siete plazas,Configuração com sete lugares,Siebensitzige Konfiguration
Ford,Tourneo Custom,Spacious MPV with advanced features and seating for nine,I4 Diesel,175 km/h,12.0 seconds,170 HP,40000-50000 €,2025,Made in Turkey,Mobile Office package,Monospace spacieux doté d’équipements avancés et de neuf places,Monovolume spazioso con tecnologia avanzata e nove posti,Monovolumen espacioso con tecnología avanzada y nueve plazas,Minivan espaçosa com tecnologia avançada e nove lugares,Geräumiger Van mit moderner Technik und Platz für neun Personen,Pack Bureau mobile (Mobile Office),Pacchetto Ufficio Mobile (Mobile Office),Paquete Oficina Móvil (Mobile Office),Pacote Escritório Móvel (Mobile Office),Mobile Office-Paket
Ford,Tourneo Courier,Urban activity vehicle combining style and practicality,I3,175 km/h,11.0 seconds,125 HP,22000-28000 €,2025,Made in Romania,Modern infotainment system,Véhicule urbain stylé alliant design et praticité,Veicolo urbano dal design moderno e pratico,Vehículo urbano de estilo moderno y práctico,Veículo urbano estiloso que une design e praticidade,Urbanes Freizeitfahrzeug mit Stil und Funktionalität,Système d’infodivertissement moderne,Sistema di infotainment moderno,Sistema de infoentretenimiento moderno,Sistema moderno de infoentretenimento,Modernes Infotainmentsystem
Fiat,500e,Stylish electric city car with compact dimensions and modern tech,Electric,150 km/h,9.0 seconds,117 HP,26000-30000 €,2025,Made in Italy,"Infotainment with 10.25"" touchscreen","Citadine électrique élégante, compacte et technologique","Citycar elettrica elegante, compatta e tecnologica","Coche urbano eléctrico elegante, compacto y tecnológico","Carro urbano elétrico elegante, compacto e tecnológico",Stilvolles elektrisches Stadtauto mit kompakten Abmessungen und moderner Technik,"Infodivertissement avec écran tactile 10,25 pouces","Infotainment con schermo da 10,25""","Infoentretenimiento con pantalla de 10,25 pulgadas","Sistema com tela sensível ao toque de 10,25""","Infotainment mit 10,25""-Display"
Fiat,Grande Panda,Affordable compact hatchback with hybrid and electric options,I4 Hybrid,170 km/h,10.5 seconds,100 HP,22000-28000 €,2025,Made in Serbia,Smart car platform,Compacte abordable avec motorisation hybride ou électrique,Utilitaria compatta con opzioni ibride o elettriche,Compacto asequible con opciones híbridas o eléctricas,Compacto acessível com opções híbridas ou elétricas,Preiswerter Kompakt-Hatchback mit Hybrid- oder Elektrooptionen,Plateforme de voiture connectée (Smart Car Platform),Piattaforma Smart Car,Plataforma Smart Car,Plataforma Smart Car,Smart Car-Plattform
Fiat,500X,Compact crossover with Italian flair and versatile performance,I4,190 km/h,9.5 seconds,150 HP,25000-32000 €,2025,Made in Italy,Advanced safety features,"Crossover compact à l’italienne, agile et polyvalent",Crossover compatto dallo stile italiano e versatile,Crossover compacto con estilo italiano y rendimiento versátil,Crossover compacto com estilo italiano e desempenho versátil,Kompaktes Crossover mit italienischem Flair und vielseitiger Leistung,Fonctions avancées de sécurité,Funzioni avanzate di sicurezza,Funciones avanzadas de seguridad,Recursos avançados de segurança,Erweiterte Sicherheitsfunktionen
Fiat,Toro,Compact pickup combining utility with comfort and modern design,I4,180 km/h,10.0 seconds,140 HP,24000-30000 €,2025,Made in Brazil,"Multimedia system with 8.4"" display",Pickup compact combinant confort et utilité moderne,Pickup compatto che unisce utilità e comfort moderno,Pickup compacto que combina utilidad y confort moderno,Picape compacta que combina utilidade e conforto moderno,"Kompakter Pickup, der Nützlichkeit mit Komfort und modernem Design verbindet","Système multimédia avec écran de 8,4 pouces","Sistema multimediale con display da 8,4""","Sistema multimedia con pantalla de 8,4 pulgadas","Sistema multimídia com tela de 8,4""","Multimediasystem mit 8,4""-Display"
Renault,5 E-Tech,Retro-inspired electric hatchback with modern features,Electric,150 km/h,8.0 seconds,120 HP,25000-30000 €,2025,Made in France,OpenR Link infotainment,Citadine électrique rétro revisitée avec fonctions modernes,Citycar elettrica retrò con caratteristiche moderne,Hatchback eléctrico retro con características contemporáneas,Hatchback elétrico retrô com recursos contemporâneos,Retro-inspirierter Elektro-Hatchback mit modernen Funktionen,Infodivertissement OpenR Link,Infotainment OpenR Link,Infoentretenimiento OpenR Link,Sistema OpenR Link,OpenR Link-Infotainment
Renault,4 E-Tech,Compact electric crossover blending nostalgia with innovation,Electric,160 km/h,8.5 seconds,150 HP,28000-35000 €,2025,Made in France,Bidirectional charging capability,Crossover électrique compact mêlant nostalgie et innovation,Crossover elettrico compatto che unisce nostalgia e innovazione,Crossover eléctrico compacto que mezcla nostalgia e innovación,Crossover elétrico compacto que combina nostalgia e inovação,"Kompaktes Elektro-Crossover, das Nostalgie mit Innovation kombiniert",Capacité de recharge bidirectionnelle,Capacità di ricarica bidirezionale,Capacidad de carga bidireccional,Capacidade de carregamento bidirecional,Bidirektionale Ladefähigkeit
Renault,Megane E-Tech,Electric hatchback offering dynamic performance and tech,Electric,180 km/h,7.5 seconds,220 HP,35000-45000 €,2025,Made in France,OpenR Link with Google integration,Berline électrique alliant dynamisme et technologie,Hatchback elettrica con prestazioni dinamiche e tecnologia,Hatchback eléctrico con rendimiento dinámico y tecnología moderna,Hatchback elétrico com desempenho dinâmico e tecnologia moderna,Elektrischer Hatchback mit dynamischer Leistung und moderner Technologie,OpenR Link avec intégration Google,OpenR Link con integrazione Google,OpenR Link con integración de Google,OpenR Link com integração Google,OpenR Link mit Google-Integration
Renault,Austral,Hybrid SUV with sleek design and advanced driver aids,I4 Hybrid,200 km/h,7.0 seconds,200 HP,32000-42000 €,2025,Made in Spain,Multi-sense driving modes,SUV hybride au design élégant et aides à la conduite avancées,SUV ibrido con design elegante e sistemi di assistenza avanzati,SUV híbrido con diseño elegante y ayudas a la conducción avanzadas,SUV híbrido com design elegante e assistentes de condução avançados,Hybrides SUV mit elegantem Design und fortschrittlichen Fahrassistenzsystemen,Modes de conduite Multi-Sense,Modalità di guida Multi-Sense,Modos de conducción Multi-Sense,Modos de condução Multi-Sense,Multi-Sense-Fahrmodi
Renault,Captur E-Tech,Compact SUV with efficient hybrid powertrain and style,I4 Hybrid,180 km/h,8.5 seconds,145 HP,28000-35000 €,2025,Made in Spain,Esprit Alpine trim,"SUV compact hybride, efficace et stylé",SUV compatto ibrido efficiente e stiloso,SUV compacto híbrido eficiente y con estilo,SUV compacto híbrido eficiente e estiloso,Kompaktes SUV mit effizientem Hybridantrieb und Stil,Finition Esprit Alpine,Allestimento Esprit Alpine,Acabado Esprit Alpine,Acabamento Esprit Alpine,Esprit Alpine-Ausstattung
Renault,Scenic E-Tech,Spacious electric family SUV with long-range capability,Electric,170 km/h,7.9 seconds,215 HP,40000-50000 €,2025,Made in France,OpenR Link infotainment,"Grand SUV électrique familial, à grande autonomie",SUV elettrico familiare spazioso e a lunga autonomia,SUV eléctrico familiar espacioso y de gran autonomía,SUV elétrico familiar espaçoso e com grande autonomia,Geräumiges elektrisches Familien-SUV mit großer Reichweite,Infodivertissement OpenR Link,Infotainment OpenR Link,Infoentretenimiento OpenR Link,Sistema OpenR Link,OpenR Link-Infotainment
Peugeot,E-208,Electric hatchback combining style with urban agility,Electric,150 km/h,8.1 seconds,136 HP,30000-35000 €,2025,Made in France,i-Cockpit digital display,Berline électrique alliant style et agilité urbaine,Hatchback elettrica elegante e agile in città,Hatchback eléctrico elegante y ágil para la ciudad,Hatchback elétrico elegante e ágil para uso urbano,"Elektrischer Hatchback, der Stil mit urbaner Wendigkeit verbindet",Tableau de bord numérique i-Cockpit,Quadro strumenti digitale i-Cockpit,Cuadro de instrumentos digital i-Cockpit,Painel digital i-Cockpit,Digitales i-Cockpit
Peugeot,E-3008,Electric fastback SUV with futuristic design and tech,Electric,180 km/h,7.5 seconds,210 HP,40000-50000 €,2025,Made in France,Panoramic i-Cockpit,SUV électrique fastback au design futuriste et technologique,SUV elettrico fastback dal design futuristico e tecnologico,SUV eléctrico fastback con diseño futurista y tecnología avanzada,SUV elétrico fastback com design futurista e tecnologia avançada,Elektrisches Fastback-SUV mit futuristischem Design und Technologie,Tableau de bord panoramique i-Cockpit,i-Cockpit panoramico,i-Cockpit panorámico,i-Cockpit panorâmico,Panoramisches i-Cockpit
Peugeot,E-5008,Seven-seater electric SUV offering space and efficiency,Electric,170 km/h,8.0 seconds,230 HP,45000-55000 €,2025,Made in France,Advanced driver assistance systems,"SUV électrique 7 places, spacieux et efficient",SUV elettrico a sette posti spazioso ed efficiente,SUV eléctrico de siete plazas con espacio y eficiencia,SUV elétrico de sete lugares com espaço e eficiência,"Siebensitziges Elektro-SUV, das Raum und Effizienz kombiniert",Systèmes avancés d’aide à la conduite,Sistemi avanzati di assistenza alla guida,Sistemas avanzados de asistencia al conductor,Sistemas avançados de assistência ao motorista,Erweiterte Fahrerassistenzsysteme
Peugeot,408,Fastback sedan blending elegance with performance,I4 Hybrid,210 km/h,7.8 seconds,180 HP,35000-45000 €,2025,Made in France,3D i-Cockpit,Berline fastback alliant élégance et performance,Berlina fastback che unisce eleganza e prestazioni,Berlina fastback que combina elegancia y rendimiento,Berlina fastback que combina elegância e desempenho,"Elegante Fastback-Limousine, die Stil und Leistung vereint",i-Cockpit 3D,i-Cockpit 3D,i-Cockpit 3D,i-Cockpit 3D,3D-i-Cockpit
